"Provider Number","Network","Facility Name","Address Line 1","Address Line 2","City","STATE","Zip","County","Phone Number","Profit or Non-Profit?","Chain Owned?","Chain Organization","Late Shift?","# of Dialysis Stations","Offers In-Center Hemodialysis","Offers In-Cener Peritoneal Dialysis","Offers Home Hemodialysis Training","Certification Date","Claims Date","Mineral and Bone Disorder Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","Hgb <10 Data Availability Code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb >12 Data Availability Code","Number of dialysis patients with Hgb data","Lists the facility’s Standardized Transfusion Ratio (FACILITY)","Lists the upper confident limit (97.5%) for Standardized Transfusion Ratio (STRr)","Lists the lower confident limit (2.5%) for Standardized Transfusion Ratio (STRr)","Patient Transfusion data availability Code","Patient transfusion category text","Lists the number of patients included in the facility’s transfusion summary (FACILITY)","Percentage of HD patients with URR>=65%","URR Data Availability Code","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V Data Availability Code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V Data Availability Code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Lists the number of heomodialysis patients included in the URR greater than or equal 65 percent summary (FACILITY)","Number of Adult HD patients with Kt/V data","Number of Adult HD patient-months with Kt/V data","Number of Adult PD patients with Kt/V data","Number of Adult PD patient-months with Kt/V data","Number of Pediatric HD patients with Kt/V data","Number of Pediatric HD patient-months with Kt/V data","Percentage of patients with arteriovenous fistulae in place","Arteriovenous fistulae in place Data Availability Code","Percentage of patients with vascular catheter in use for 90 days or longer","Vascular catheter Data Availability Code","Number of Adult patients included in arterial venous fistula and catheter summaries","Number of Adult patient-months included in arterial venous fistula and catheter summaries","Hypercalcemia Data Availability Code","Lists the number of patients included in the facility’s hypercalcemia summary (FACILITY)","Lists the number of patient-months included in the facility’s hypercalcemia summary (FACILITY)","Lists the percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL) (FACILITY)","Lists the number of patients included in the facility’s serum phosphorus summary (FACILITY)","Lists the number of patient-months included in the facility’s serum phosphorus summary (FACILITY)","Serum phosphorus Data Availability Code","Lists the percentage of Adult patients with serum phosphorus less than 3.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL (FACILITY)","SMR Date","SHR Date","SHR: Upper Confidence Limit (95%)","SMR: Upper Confidence Limit (95%)","SHR: Lower Confidence Limit (5%)","SMR: Lower Confidence Limit (5%)","Patient hospitalization category text","Patient hospitalization Data Availability Code","Patient survival category text","Patient survival Data Availability Code","Number of patients included in hospitalization summary","Number of patients included in survival summary","Standardized Hospitalization Ratio","Standardized Mortality Ratio"
"012541","08","FMC DADEVILLE","52 WATERWORKS RD","","DADEVILLE","AL","36853","TALLAPOOSA","(256) 825-2740","Profit","Yes","FRESENIUS MEDICAL CARE","0","15","1","0","0","1992-03-11 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","0","001","24","2.09","5.37","0.9","001","As Expected","23","100","001","87","001","","257","","254","24","36","298","0","0","0","0","87","001","5","001","39","316","001","40","359","25","42","369","001","7","19","24","26","24","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.73","1.91","0.38","0.79","As Expected","001","As Expected","001","28","164","0.78","1.26"
"012542","08","RAINBOW CITY DIALYSIS","2800 RAINBOW DRIVE","","RAINBOW CITY","AL","35906","ETOWAH","(256) 413-3245","Profit","Yes","GAMBRO HEALTHCARE","0","16","1","1","1","1992-05-05 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","12","001","0","001","41","0.76","1.88","0.33","001","As Expected","77","100","001","93","001","96","001","","254","40","53","419","12","124","0","0","57","001","11","001","56","452","001","70","609","0","70","624","001","10","33","46","8","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.49","1.6","0.51","1.01","As Expected","001","Worse than Expected","001","86","406","0.85","1.28"
"012543","08","DEMOPOLIS DIALYSIS","511 S CEDAR STREET","","DEMOPOLIS","AL","36732","MARENGO","(334) 289-9700","Profit","Yes","GAMBRO HEALTHCARE","0","15","1","1","0","1992-05-20 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","0","001","57","0.87","2.05","0.4","001","As Expected","69","98","001","94","001","","199","","254","55","92","653","8","64","0","0","43","001","4","001","97","706","001","85","723","1","90","771","001","5","27","46","15","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.54","1.65","0.53","0.9","As Expected","001","As Expected","001","78","343","0.89","1.23"
"012544","08","OZARK DIALYSIS","214 HOSPITAL AVENUE","","OZARK","AL","36360","DALE","(334) 774-2630","Profit","Yes","GAMBRO HEALTHCARE","0","13","1","0","0","1992-08-04 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","3","001","32","0.77","2.81","0.24","001","As Expected","38","100","001","90","001","","257","","254","33","52","368","0","0","0","0","55","001","2","001","54","416","001","43","397","0","43","416","001","11","31","42","9","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.36","1.47","0.28","0.73","As Expected","001","As Expected","001","43","212","0.6","1.05"
"012545","08","TUSCALOOSA DIALYSIS","805 OLD MILL STREET","","TUSCALOOSA","AL","35401","TUSCALOOSA","(205) 752-6363","Profit","Yes","GAMBRO HEALTHCARE","0","19","1","0","1","1992-08-11 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","14","001","0","001","73","1.09","2.12","0.6","001","As Expected","92","99","001","96","001","","257","","254","76","104","869","0","0","0","0","49","001","4","001","113","940","001","100","965","1","100","972","001","14","27","45","8","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.59","1.77","0.57","1.11","As Expected","001","Worse than Expected","001","97","475","0.93","1.41"
"012546","08","FMC TUSKEGEE","802 E. MARTIN LUTHER KING HWY","","TUSKEGEE","AL","36083","MACON","(334) 727-9447","Profit","Yes","FRESENIUS MEDICAL CARE","0","20","1","0","0","1993-05-18 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","4","001","0","001","45","1.09","2.47","0.52","001","As Expected","65","98","001","89","001","","257","","254","49","60","556","0","0","0","0","84","001","3","001","64","582","001","80","797","15","84","824","001","14","30","26","23","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","0.94","1.08","0.18","0.54","Better than Expected","001","As Expected","001","72","344","0.4","0.78"
"012547","08","FMC EASTERN SHORE","124 PROFESSIONAL PARK DR","","FAIRHOPE","AL","36532","BALDWIN","(251) 928-7835","Profit","Yes","FRESENIUS MEDICAL CARE","1","24","1","1","1","1993-08-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","9","001","0","001","47","0.4","1.58","0.11","001","As Expected","58","100","001","89","001","88","001","","254","48","82","547","15","94","0","0","61","001","6","001","88","579","001","88","741","0","95","785","001","9","25","31","18","16","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.32","0.96","0.42","0.5","As Expected","001","Better than Expected","001","69","331","0.73","0.7"
"012548","08","FAYETTE DIALYSIS","2450 TEMPLE AVE N","","FAYETTE","AL","35555","FAYETTE","(205) 932-8500","Profit","Yes","GAMBRO HEALTHCARE","0","10","1","0","0","1993-11-12 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","21","0.26","3.49","0.03","001","As Expected","27","100","001","97","001","","257","","254","24","31","260","0","0","0","0","69","001","7","001","34","284","001","33","275","0","36","297","001","8","38","37","6","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.42","1.65","0.33","0.76","As Expected","001","As Expected","001","34","158","0.66","1.14"
"012549","08","BIO-MEDICAL APPLICATIONS OF ALABAMA INC.","1205 BELLEVILLE AVE.","","BREWTON","AL","36426","ESCAMBIA","(251) 867-3650","Profit","Yes","FRESENIUS MEDICAL CARE","0","14","1","0","0","1994-03-17 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","23","001","0","001","22","1.11","3.76","0.37","001","As Expected","21","100","001","54","001","","257","","254","22","33","234","0","0","0","0","42","001","49","001","34","249","001","34","233","26","34","245","001","21","35","28","12","4","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.11","1.14","0.12","0.4","As Expected","001","As Expected","001","23","118","0.34","0.7"
"012550","08","GREENE COUNTY DIALYSIS","544 HIGHWAY 43","","EUTAW","AL","35462","GREENE","(205) 372-4000","Profit","Yes","GAMBRO HEALTHCARE","0","10","1","0","0","1994-06-30 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","39","0.36","1.83","0.08","001","As Expected","49","100","001","96","001","","257","","254","39","58","460","0","0","0","0","36","001","3","001","63","487","001","59","477","1","60","500","001","10","28","46","11","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.73","1.62","0.51","0.76","As Expected","001","As Expected","001","55","245","0.92","1.13"
"012551","08","SHEFFIELD DIALYSIS","1120 S JACKSON HWY STE 107","","SHEFFIELD","AL","35660","COLBERT","(256) 381-8004","Profit","Yes","GAMBRO HEALTHCARE","0","12","1","0","0","1995-01-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","0","001","43","0.59","1.78","0.22","001","As Expected","57","98","001","94","001","","257","","254","45","60","537","0","0","0","0","65","001","1","001","61","591","001","67","609","1","68","645","001","11","30","40","11","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.08","1.47","0.26","0.85","As Expected","001","As Expected","001","64","333","0.52","1.13"
"012552","08","BIO-MEDICAL APPLICATIONS OF ALABAMA INC","65 NORTH CATHERINE STREET","","MOBILE","AL","36604","MOBILE","(251) 441-0868","Profit","Yes","FRESENIUS MEDICAL CARE","0","25","1","0","0","2013-07-25 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","201","","201","0","","","","258","","0","","201","","201","","257","","254","0","0","0","0","0","0","0","","201","","201","0","0","201","0","0","","0","0","201","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","0","0","",""
"012553","08","PCD ELMORE COUNTY","125 HOSPITAL DRIVE","","WETUMPKA","AL","36092","ELMORE","(334) 514-2037","Profit","Yes","DAVITA","0","10","1","0","0","1995-01-30 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","18","001","0","001","22","0.95","3.79","0.28","001","As Expected","30","100","001","94","001","","257","","254","24","32","272","0","0","0","0","49","001","3","001","36","299","001","44","400","0","47","422","001","14","37","35","5","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.01","1.7","0.49","0.77","As Expected","001","As Expected","001","38","172","0.97","1.17"
"012556","08","NNA OF ALABAMA, INC","7067 VETERANS PKWY SUITE 120","","PELL CITY","AL","35125","SAINT CLAIR","(205) 338-4515","Profit","Yes","FRESENIUS MEDICAL CARE","0","13","1","0","0","1995-06-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","","199","","199","10","1.55","5.22","0.52","001","As Expected","27","100","001","81","001","","257","","254","17","28","184","0","0","0","0","50","001","19","001","29","192","001","30","233","5","31","240","001","12","18","21","28","21","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.9","1.27","0.79","0.5","As Expected","001","As Expected","001","31","184","1.47","0.82"
"012557","08","PCD EAST MONTGOMERY","6890 WINTON BLOUNT BLVD","","MONTGOMERY","AL","36117","MONTGOMERY","(334) 260-0671","Profit","Yes","DAVITA","0","13","1","0","0","1995-06-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","36","0.26","2.12","0.04","001","As Expected","45","97","001","88","001","","257","","254","38","65","442","0","0","0","0","41","001","8","001","70","474","001","59","485","0","61","504","001","12","33","47","6","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.38","1.67","0.27","0.83","As Expected","001","As Expected","001","52","233","0.59","1.19"
"012558","08","DCI DECATUR","1601 6TH AVENUE SOUTH EAST","","DECATUR","AL","35601","MORGAN","(256) 350-8882","Non-Profit","No","DIALYSIS CLINIC, INC.","0","24","1","0","0","1995-05-24 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","11","001","0","001","88","0.86","1.73","0.45","001","As Expected","101","93","001","85","001","","257","","254","89","115","1003","0","0","0","0","68","001","15","001","124","1071","001","131","1152","5","137","1205","001","7","19","24","30","20","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.43","1.54","0.52","1","As Expected","001","As Expected","001","111","519","0.84","1.25"
"012559","08","FMC UNIVERSITY SOUTH ALABAMA","700 CLINIC DRIVE","","MOBILE","AL","36688","MOBILE","(251) 460-6797","Profit","Yes","FRESENIUS MEDICAL CARE","0","22","1","1","1","1995-01-14 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","2","001","59","0.37","1.33","0.11","001","As Expected","79","100","001","84","001","","199","","254","54","61","594","9","70","0","0","56","001","7","001","63","628","001","90","823","2","93","841","001","7","30","30","25","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.55","1.5","0.56","0.85","As Expected","001","As Expected","001","84","435","0.92","1.14"
"012560","08","FMC HAMILTON","1256 MILITARY STREET SOUTH","","HAMILTON","AL","35570","MARION","(205) 921-6231","Profit","Yes","RENAL CARE GROUP INC.","0","7","1","0","0","1995-12-11 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","23","001","0","001","13","1.26","5","0.36","001","As Expected","20","100","001","93","001","","257","","254","14","19","162","0","0","0","0","82","001","8","001","21","184","001","21","170","1","22","184","001","8","23","16","24","29","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2","2.34","0.27","0.82","As Expected","001","As Expected","001","21","84","0.71","1.44"
"012561","08","FMC LAKEVIEW","45 MEDICAL PARK DR., STE A","","GUNTERSVILLE","AL","35976","MARSHALL","(256) 753-0112","Profit","Yes","FRESENIUS MEDICAL CARE","0","17","1","0","0","1995-12-07 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","52","1.29","2.77","0.65","001","As Expected","59","98","001","81","001","","257","","254","58","79","624","0","0","0","0","59","001","7","001","83","683","001","81","658","1","86","708","001","6","26","26","28","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.58","1.19","0.52","0.64","As Expected","001","As Expected","001","68","280","0.89","0.88"
"012562","08","DCI PELL CITY","62 COGSWELL DRIVE","","PELL CITY","AL","35125","SAINT CLAIR","(205) 884-4240","Non-Profit","No","DIALYSIS CLINIC, INC.","0","15","1","0","0","1995-12-13 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","21","1.23","4.14","0.41","001","As Expected","29","90","001","92","001","","257","","254","20","27","233","0","0","0","0","51","001","8","001","30","263","001","41","377","0","42","400","001","5","25","20","35","16","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.33","1.38","0.65","0.53","As Expected","001","As Expected","001","32","141","1.2","0.88"
"012563","08","DCI CULLMAN","1734 EVA ROAD NE","","CULLMAN","AL","35055","CULLMAN","(256) 734-3055","Non-Profit","No","DIALYSIS CLINIC, INC.","0","16","1","0","0","1996-01-04 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","9","001","0","001","45","1.04","2.4","0.49","001","As Expected","56","96","001","91","001","","257","","254","49","75","555","0","0","0","0","61","001","9","001","85","642","001","82","598","4","88","663","001","6","17","19","32","26","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.59","1.75","0.53","1.12","As Expected","001","Worse than Expected","001","65","313","0.9","1.41"
"012565","08","SOUTH BALDWIN DIALYSIS CENTER","150 W PEACHTREE AVE","","FOLEY","AL","36535","BALDWIN","(251) 943-4155","Profit","Yes","DAVITA","0","13","1","0","1","1996-04-02 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","0","001","16","0.65","4.03","0.13","001","As Expected","26","100","001","89","001","","257","","254","15","35","166","0","0","0","0","75","001","1","001","37","190","001","24","201","8","25","204","001","11","36","35","13","4","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.04","1.56","0.47","0.75","As Expected","001","As Expected","001","33","212","0.95","1.1"
"012566","08","FMC SYLACAUGA","314 WEST SPRING STREET","","SYLACAUGA","AL","35150","TALLADEGA","(256) 249-9660","Profit","Yes","RENAL CARE GROUP INC.","0","12","1","0","0","1996-07-16 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","10","001","0","001","20","1.27","4.03","0.45","001","As Expected","27","100","001","90","001","","257","","254","21","30","243","0","0","0","0","49","001","4","001","32","257","001","33","287","8","36","308","001","4","19","24","32","21","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.92","1.89","0.48","0.78","As Expected","001","As Expected","001","31","147","0.93","1.25"
"012568","08","FMC PARKWAY","1311 N MEMORIAL PKWY STE 100","","HUNTSVILLE","AL","35801","MADISON","(256) 536-5563","Profit","Yes","FRESENIUS MEDICAL CARE","0","15","1","0","0","1996-09-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","0","001","47","1.24","2.75","0.61","001","As Expected","59","100","001","93","001","","257","","254","47","64","555","0","0","0","0","75","001","3","001","68","578","001","61","558","7","67","582","001","8","24","24","27","17","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.53","1.43","0.49","0.71","As Expected","001","As Expected","001","68","272","0.85","1.03"
"012570","08","NORTHPORT DIALYSIS","2401 HOSPITAL DRIVE","","NORTHPORT","AL","35476","TUSCALOOSA","(205) 339-8882","Profit","Yes","GAMBRO HEALTHCARE","1","14","1","0","0","1996-12-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","14","001","0","001","51","0.96","2.32","0.43","001","As Expected","73","98","001","90","001","","257","","254","50","78","567","0","0","0","0","48","001","5","001","83","604","001","71","626","0","76","650","001","13","32","38","9","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.17","2.07","0.84","1.22","As Expected","001","Worse than Expected","001","77","331","1.33","1.6"
"012571","08","DCI GEORGIANA","P O BOX 618","","GEORGIANA","AL","36033","BUTLER","(334) 376-0277","Non-Profit","No","DIALYSIS CLINIC, INC.","0","10","1","0","0","1996-12-31 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","23","0.51","2.28","0.13","001","As Expected","29","100","001","95","001","","257","","254","24","28","280","0","0","0","0","37","001","4","001","28","289","001","34","335","4","34","350","001","8","17","27","24","23","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.17","1.19","0.16","0.51","As Expected","001","As Expected","001","32","213","0.42","0.8"
"012572","08","FMC CAMELLIA","108 L. V. STABLER DRIVE","","GREENVILLE","AL","36037","BUTLER","(334) 382-5052","Profit","Yes","FRESENIUS MEDICAL CARE","0","8","1","0","0","1997-02-12 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","9","001","0","001","45","0.92","2.44","0.38","001","As Expected","55","100","001","75","001","","257","","254","45","53","506","0","0","0","0","56","001","9","001","57","546","001","67","620","1","69","652","001","13","27","29","22","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.74","1.65","0.58","0.78","As Expected","001","As Expected","001","60","239","0.99","1.16"
"012573","08","DCI BIRMINGHAM","8713 PARKWAY EAST","","BIRMINGHAM","AL","35206","JEFFERSON","(205) 838-5400","Non-Profit","No","DIALYSIS CLINIC, INC.","0","16","1","1","0","1997-12-18 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","36","0.92","2.54","0.37","001","As Expected","58","97","001","91","001","","201","","254","35","44","391","0","0","0","0","66","001","2","001","48","433","001","68","596","3","71","643","001","4","31","29","26","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.63","1.04","0.45","0.54","As Expected","001","As Expected","001","62","293","0.83","0.76"
"012574","08","FMC CHAMBERS","802 HOSPITAL STREET","","LAFAYETTE","AL","36862","CHAMBERS","(334) 864-9914","Profit","Yes","FRESENIUS MEDICAL CARE","0","10","1","0","0","1997-06-10 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","4","001","0","001","23","1.53","4.39","0.59","001","As Expected","23","100","001","88","001","","257","","254","26","32","262","0","0","0","0","82","001","6","001","32","273","001","33","268","14","35","288","001","7","28","23","28","15","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.52","1.35","0.31","0.46","As Expected","001","As Expected","001","26","122","0.66","0.82"
"012575","08","RCG WALKER","3510 3RD STREET NE","","JASPER","AL","35504","WALKER","(205) 221-8775","Profit","Yes","RENAL CARE GROUP INC.","0","22","1","0","0","1998-01-08 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","12","001","0","001","34","0.55","2","0.17","001","As Expected","53","97","001","83","001","","257","","254","35","53","393","0","0","0","0","47","001","9","001","60","424","001","62","488","10","68","511","001","8","24","25","30","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.78","1.49","0.6","0.86","As Expected","001","As Expected","001","59","290","1.01","1.14"
